sentiment,comment
0,某人说本周有惊喜，就怕有惊无喜话说一半，我都要抓狂了
1,包电话粥，好不一样的感觉呢，喜欢你小孩儿，叫你起床，照顾的刚刚开始，晚安PS：还有2天啦终于要熬出头了！
1,不得不说，我走的每一条路都要比别人走得崎岖，就像面前两条路，一条直路，一条弯路，直路永远轮不上我，慢慢地慢慢地已经接受这种规律，每一次都对自己讲，给多点耐心，不能屈服于困恼面前。
0,“你在干嘛？”“看电视剧”“哦”“你在干嘛？”“看电视剧”“哦”“你在干嘛?”“看电视剧”“哦”“你在干嘛？”“上班”“哦哦哦”确定这样的对话我能再接下去！整些球莫名堂的东西！就算一天一问你也没有新发现！
1,不能忘记你所热爱的一切。不能失去生活的热情。
1,每天每天看到你的笑脸，一天一天的长大了，时间真快，半岁啦！
0,我熬了好几个通宵的心血，比赛说取消就取消了，你特么在逗我
0,开学以来不知道是第几次找不到饭卡了
0,嗲嗲嗲！工作谈话就不能干脆利索，不带语气词么，汇报就是汇报，下指示就是下指示，硬生生把我个汉子酸死。
1,第一次一起看雪，很喜欢这种相互依偎走在路上的感觉，我跑到雪下玩雪，你追上来为我撑伞，很温暖。也喜欢一起在冬天里吃麻辣烫，然后抢你爱吃的。
0,我在不能拖了好烦！！！那么多的作！！业！！
0,excuseme？？？陵哥哥就这么领盒饭了？这剧情简直风中凌乱
0,对一个男人来说，最无能为力的事儿是“在最没有能力的年纪，碰见了，最想照顾一生的姑娘。”；对一个女生来说，最遗憾的莫过于“在最好的年纪遇到了等不起的人。”我们总是在不懂爱情的年纪，遇上最美好的爱情。
1,行动是打败焦虑的最好办法，当你不知道该做什么的时候，就把手头的每件小事做好；当你不知道怎么开始时，就把离你最近的事情做好。
0,对于本职工作，我极度专注认真且效率极高，涉及金额的部分精准到小数点后两位且保持零差错，其它零零碎碎的事也从不拖延，领导想到想不到的都会先想到做好…我根本不想当什么优秀员工也不是出于对工作的热爱仅仅因为，我在办公室做自己正经事的时候，别一会儿一个电话的拿公事骚扰我！
0,掏了4万块脸疼了一天已经不能见人了只有番茄炖牛肉能安慰我一下结果学弟学妹们回来瞬间就剩下这样了?
0,我被催债了快递小哥你能靠谱点么
0,如此羞耻play的损招亏百度想得出来，奖励可别坑
1,转眼间你以陪伴我七年，七年里有过喜怒哀乐，我以不能没有你。希望我的宝贝健健康康平平安安，宝贝生日快乐！
1,耳机里突然蹦出一声响，每每一惊，可是如果打嗝不就好了？
0,火车站地下重庆小面，就这家服务员态度特别不好，点餐都不会！本来要出门的，结果生了一肚子气！！！
1,笑一个睡觉去，老爹一直在看着我呢
0,一个人忙，一个人累，一个人烦恼，一个人体会。明天还是一个人
1,对于即将26岁的我来说，只是一个年轻的刚刚好的时光?
1,最近在看roommate，灿烈好可爱，笑这么夸张！
0,妈哟，课都上了两节课老，校长还来我们班听课，就坐在我们这排的边上，麻痹，还让不让人好好看小说了。
0,对于明天满课的我，我诚心希望上天能给个机会让我可以一睡睡一整天
0,对于某组织的我只有一句话有多远滚多远好吗
0,对于那些没能力靠你做事情养着，还天天净整些有的没的折腾你，在背后捅你刀子的领导，我真想分分钟弄死他！！！
0,看国家队和香港队踢球真揪心，真想骂人
1,不能说自己多孝顺，毕竟常年不在身边陪伴，能做的太有限，愿我这一生中最重要的男神生日快乐！健康平安！???
1,建德生活网旨在为建德市民提供一个生活信息网上交流平台。
1,雨声真的很好听，我要和我儿子听一个晚上
1,幸福就是有一个能在冬天的早晨里为你准备早餐的人
0,倒霉的要死，车蹭了个那，呕死了！
0,郁闷死了，千干怎么老说更新数据失败？关机、重开，不行！退出、重登录，也不行！御载、重装，还不行！！！怎么回事谁能帮帮我
0,给男神每天私信知道他阅但是后来觉得不该有时候喜欢就该远远的看着
0,生病就好想回家然而并不敢给爸妈讲
1,在b站撸了两个多月的兴宝和鸡条，出不去啊出不去啊真的出不去啊，有好多要看的动漫和电视剧都拖了好多没看
0,奶奶的，占用老子快三个月的报销款还不下来！，快生日了，再不报销，喜欢的礼物买不了，也不能请朋友吃饭了！！
1,问候随风轻扬，洒下一路吉祥；快乐舞动翅膀。向你奋力翱翔，幸福清了清嗓；为你高声歌唱。祝你快乐心情永远闪亮！
0,在手机里发现了一张跟非主流大哥的合照，好好的一个人咋说染头发就染了呢??看到我丢掉的大白我就很难过
1,對方喜歡你選的禮物，才是最開心的事
0,如果最后我放弃了你，请你一定要原谅我，因为我全部的热情已被你耗掉了，消失殆尽。
0,六个人里两个带孩子的而且是和我同一站下，这一路肯定不会寂寞了我真是个没爱心的人，不停制造噪音并且家长不管的孩子，我真心讨厌
1,顿悟是一瞬间的事，我要早点睡了，今天的我很安心，未来的我只会安心。晚安
0,多愁善感又是急脾气的我，我自己都活着累，有时候就想着不想拖累别个。好想找个会安慰我的人，这个人应该很罕见，所以我只想一个人生活
0,我他妈的只想安装宽带看网络电视。不想买手机更不想用你们的卡
1,一个人面对厄运也就面对了自己的胆怯，面对胆怯就能发现自己的脆弱，但是，在惊慌失措无路可逃的绝境中，你总有镇定下来的那个时刻。人的生存本能其实总有你未曾意识到的惊人潜力
0,多么不公平！眼瞅着稀里糊涂如我，居然参评分数跟倩姐一齐，挤上一等奖学金了！论辛苦，比不上张波！论优秀，比不上倩姐！真真是小人当道！孙法柏不会桌子一拍，把我搞下去吧！
0,妈了隔壁简直有病烧垃圾烧上瘾了隔两天烧一次你家开焚烧厂练尸啊这一大早就空气污染还能不能让人活了三天两头烧烧烧你全家祭祖也不见得烧这么勤吧
1,13年今天小米降临在这里！经过了壬辰反应…60天的输液住院…各种仪器的检查…百折不挠？米宝宝终于与大家见面了！生日快乐?
1,2015年11月16日吃饭的时候我看到你了我特别激动可是得掩饰自己的小情绪更让我激动的是你坐到我旁边的桌子上我以偷拍同学为借口偷拍到了你我好高兴可是你不知道
1,多少人和我说过突然没了我觉得不习惯的话，我就是小太阳
1,偶遇老妈的同事，蓝阿姨每次看到我都说好美的小姑娘，乐开花
0,想抱抱你拍拍你说没事没事但是发现这样的语言有些无力看到你失落我心情也不好又只能默默看着你不知道怎么安慰你
0,今天一整天都呆在实验室，感觉很充实，很有成就感。最后即将结束的时候，突然发现我们的最终产品不见了，原来我们把产品倒掉了
0,我的霉运快快停止吧。倒霉的一个月，我也真是无语了。我要骂人了
0,多希望自己是个坚强的男人！......只能下辈子实现这个愿望了！
0,原来觉得世界跟你翻脸了只是因为你自己没脸见人而已虽然这世界贱人横空出世屡禁不止走两步就能碰见一个但也不是你把自己变成贱人的理由啊有时候你觉得别人都在针对你是因为你疲惫不堪所有力量都用来防御身上背满了挡箭牌草木皆兵你确实受到了伤害但你却找错了源头
1,多想一觉醒来坐在教室里面，偷偷的和同桌传着纸条，怕被老师发现
1,听说我的少女时代里面有言承旭，我要去看
0,都说我胖了胖了胖了??我很不开心??吃你家大米了嘛！
1,更幸福的是，他就躺在我身边，睁眼便看见
1,昨天学着妈妈的样纸炒了平菇（应该是平菇吧）瘦肉丝，味道也不错的呢。感觉到自己动手丰衣食足的快乐
1,额(⊙o⊙)…，看自己喜欢的男神的微博，瞬间以为他在我身边。
1,晒完初雪来秀冰?今天的你怎么去上课滑着去
1,宵夜啦，吃拉回去睡觉觉咯！晚安咯！
0,額...咋麼就生病了~心揪揪的痛啊
0,我的小熊这样就被我姐坑了好歹放我卧室去吧
1,"哇～一年了，特别有意义的一年,像梦一样～thankyouall"
0,看着朋友圈里大家都在做自己喜欢的事情，都在坚持的努力着，就我还在原地踏步。。。我到底要踏步到什么时候
1,好开心啊哈哈哈哈哈哈今晚一定发一个很美很美的梦
1,大晚上的我妈问我想喝豆浆不，我以为她逗我玩呢，然而不一会儿我就听到了豆浆机的轰鸣声，又过了一会儿，我就喝到了热气腾腾的甜甜的豆浆
1,我口才这么好，上了演说家随便扯。
0,今年的夏天回光返照这几天晒得要死
0,慢慢发现好心好肺好胳膊好腿不如一张好嘴
0,强壮的外表下装了一颗玻璃心！稍微有点儿情绪，眼泪就跟决了堤似的！我都快受不了自己了！大爷的，有个毛事啊！
0,感觉拿着最底层的薪水，干着几个人的工作，心都无力了
0,咳死我算求。。。。。。麻痹。。。
0,想了一年的一套霜冻之蓝帮我入了吧活这么久没被宠幸过
0,重感冒简直要死了好吗喷嚏打不出来鼻子不通又困好想睡觉
1,今天无意间被拉到一个群里，都是初中同学，一开始觉得挺好玩的，老同学聊聊不错，后来亲娘啊，没一会，两千多条信息，这是，唉，有点想退群了！
0,灯光狠狠地摔在我脸上，惨白惨白！
0,儿子女儿感冒咳嗽快半个月了还没好
0,希望你找个好主人，对不起，信心满满的把你抱回家，却没有陪你到最后，以后都不再养狗，给你的疼爱瞬间就没有，我想你的心情也跌落谷底了，不知道未来的路你会怎么走，本应该是幸福的狗生，却别我搅和的一团糟_。
0,保洁阿姨坐在桥的地上清除那些贴在地上的广告麻烦那些商家有点道德好吗！
1,才反应过来，昨晚听了一晚上的二人の记念日，然后今天早上看完直播就发现原来下了一晚上的雪。再听这歌忽然就温暖起来了。
0,是的，当我得知做了两个月的实验从头到尾都是失败的时候，那感觉就像怀了两个月的孩子流产了一样！让我哭会！
1,昨天进行的主题班会“心灵之约”感觉大家很喜欢呢！玩的很开心，我们给你得这个晚上，你觉得怎样？是不是很棒！
0,鼻子很酸，在贵阳街头有看到的请帮助老爷爷
0,尔既未能餐霞饮景，克己求真，徒在世上，无益于体。
